Time,Flowrate
0.7042,0.000003847414
0.7044,0.000003841264
0.7046,0.000003835114
0.7048,0.000003828964
0.705,0.000003822814
0.7052,0.000003816629
0.7054,0.000003810445
0.7056,0.00000380426
0.7058,0.000003798076
0.706,0.000003791891
0.7062,0.000003785417
0.7064,0.000003778943
0.7066,0.000003772469
0.7068,0.000003765995
0.707,0.000003759521
0.7072,0.000003752561
0.7074,0.0000037456
0.7076,0.000003738639
0.7078,0.000003731679
0.708,0.000003724718
0.7082,0.000003717023
0.7084,0.000003709328
0.7086,0.000003701633
0.7088,0.000003693938
0.709,0.000003686243
0.7092,0.000003677614
0.7094,0.000003668985
0.7096,0.000003660356
0.7098,0.000003651727
0.71,0.000003643098
0.7102,0.00000363327
0.7104,0.000003623442
0.7106,0.000003613614
0.7108,0.000003603785
0.711,0.000003593957
0.7112,0.000003582787
0.7114,0.000003571616
0.7116,0.000003560446
0.7118,0.000003549276
0.712,0.000003538105
0.7122,0.000003525355
0.7124,0.000003512604
0.7126,0.000003499853
0.7128,0.000003487102
0.713,0.000003474351
0.7132,0.000003459846
0.7134,0.000003445342
0.7136,0.000003430837
0.7138,0.000003416332
0.714,0.000003401827
0.7142,0.000003385443
0.7144,0.00000336906
0.7146,0.000003352676
0.7148,0.000003336293
0.715,0.000003319909
0.7152,0.000003301487
0.7154,0.000003283065
0.7156,0.000003264643
0.7158,0.000003246221
0.716,0.000003227799
0.7162,0.000003207207
0.7164,0.000003186615
0.7166,0.000003166023
0.7168,0.000003145431
0.717,0.000003124839
0.7172,0.000003102029
0.7174,0.000003079219
0.7176,0.000003056409
0.7178,0.000003033599
0.718,0.000003010788
0.7182,0.000002985679
0.7184,0.000002960569
0.7186,0.00000293546
0.7188,0.00000291035
0.719,0.000002885241
0.7192,0.000002857785
0.7194,0.00000283033
0.7196,0.000002802875
0.7198,0.00000277542
0.72,0.000002747965
0.7202,0.000002718198
0.7204,0.000002688431
0.7206,0.000002658664
0.7208,0.000002628897
0.721,0.000002599131
0.7212,0.00000256704
0.7214,0.000002534949
0.7216,0.000002502858
0.7218,0.000002470767
0.722,0.000002438676
0.7222,0.00000240433
0.7224,0.000002369984
0.7226,0.000002335638
0.7228,0.000002301292
0.723,0.000002266946
0.7232,0.000002230433
0.7234,0.000002193919
0.7236,0.000002157405
0.7238,0.000002120891
0.724,0.000002084377
0.7242,0.000002045819
0.7244,0.00000200726
0.7246,0.000001968701
0.7248,0.000001930142
0.725,0.000001891584
0.7252,0.000001851116
0.7254,0.000001810647
0.7256,0.000001770179
0.7258,0.000001729711
0.726,0.000001689243
0.7262,0.00000164704
0.7264,0.000001604837
0.7266,0.000001562635
0.7268,0.000001520432
0.727,0.000001478229
0.7272,0.000001434489
0.7274,0.00000139075
0.7276,0.00000134701
0.7278,0.00000130327
0.728,0.000001259531
0.7282,0.000001214494
0.7284,0.000001169458
0.7286,0.000001124422
0.7288,0.000001079386
0.729,0.000001034349
0.7292,0.000000988209
0.7294,0.0000009420686
0.7296,0.0000008959283
0.7298,0.0000008497879
0.73,0.0000008036476
0.7302,0.0000007567176
0.7304,0.0000007097876
0.7306,0.0000006628575
0.7308,0.0000006159275
0.731,0.0000005689975
0.7312,0.000000521558
0.7314,0.0000004741186
0.7316,0.0000004266791
0.7318,0.0000003792397
0.732,0.0000003318002
0.7322,0.0000002841458
0.7324,0.0000002364915
0.7326,0.0000001888371
0.7328,0.0000001411827
0.733,0.00000009352833
0.7332,0.00000004592584
0.7334,-0.000000001676641
0.7336,-0.00000004927913
0.7338,-0.00000009688161
0.734,-0.0000001444841
0.7342,-0.0000001916435
0.7344,-0.0000002388029
0.7346,-0.0000002859623
0.7348,-0.0000003331217
0.735,-0.0000003802811
0.7352,-0.0000004267376
0.7354,-0.000000473194
0.7356,-0.0000005196505
0.7358,-0.0000005661069
0.736,-0.0000006125633
0.7362,-0.000000657938
0.7364,-0.0000007033127
0.7366,-0.0000007486873
0.7368,-0.000000794062
0.737,-0.0000008394367
0.7372,-0.0000008834358
0.7374,-0.000000927435
0.7376,-0.0000009714341
0.7378,-0.000001015433
0.738,-0.000001059432
0.7382,-0.000001101681
0.7384,-0.00000114393
0.7386,-0.000001186178
0.7388,-0.000001228427
0.739,-0.000001270675
0.7392,-0.000001310906
0.7394,-0.000001351136
0.7396,-0.000001391367
0.7398,-0.000001431597
0.74,-0.000001471828
0.7402,-0.000001509705
0.7404,-0.000001547583
0.7406,-0.00000158546
0.7408,-0.000001623338
0.741,-0.000001661215
0.7412,-0.000001696431
0.7414,-0.000001731647
0.7416,-0.000001766862
0.7418,-0.000001802078
0.742,-0.000001837294
0.7422,-0.000001869559
0.7424,-0.000001901823
0.7426,-0.000001934088
0.7428,-0.000001966353
0.743,-0.000001998618
0.7432,-0.000002027656
0.7434,-0.000002056694
0.7436,-0.000002085732
0.7438,-0.000002114771
0.744,-0.000002143809
0.7442,-0.00000216938
0.7444,-0.000002194951
0.7446,-0.000002220522
0.7448,-0.000002246093
0.745,-0.000002271664
0.7452,-0.000002293502
0.7454,-0.000002315339
0.7456,-0.000002337176
0.7458,-0.000002359014
0.746,-0.000002380851
0.7462,-0.000002398764
0.7464,-0.000002416677
0.7466,-0.00000243459
0.7468,-0.000002452504
0.747,-0.000002470417
0.7472,-0.000002484181
0.7474,-0.000002497946
0.7476,-0.00000251171
0.7478,-0.000002525475
0.748,-0.000002539239
0.7482,-0.000002548715
0.7484,-0.00000255819
0.7486,-0.000002567666
0.7488,-0.000002577141
0.749,-0.000002586617
0.7492,-0.000002591612
0.7494,-0.000002596608
0.7496,-0.000002601604
0.7498,-0.0000026066
0.75,-0.000002611595
0.7502,-0.000002611995
0.7504,-0.000002612395
0.7506,-0.000002612794
0.7508,-0.000002613194
0.751,-0.000002613594
0.7512,-0.0000026093
0.7514,-0.000002605006
0.7516,-0.000002600712
0.7518,-0.000002596418
0.752,-0.000002592124
0.7522,-0.000002583053
0.7524,-0.000002573982
0.7526,-0.00000256491
0.7528,-0.000002555839
0.753,-0.000002546768
0.7532,-0.000002532838
0.7534,-0.000002518907
0.7536,-0.000002504977
0.7538,-0.000002491047
0.754,-0.000002477117
0.7542,-0.000002458289
0.7544,-0.000002439461
0.7546,-0.000002420633
0.7548,-0.000002401805
0.755,-0.000002382977
0.7552,-0.000002359216
0.7554,-0.000002335455
0.7556,-0.000002311695
0.7558,-0.000002287934
0.756,-0.000002264173
0.7562,-0.000002235473
0.7564,-0.000002206773
0.7566,-0.000002178073
0.7568,-0.000002149373
0.757,-0.000002120673
0.7572,-0.000002087038
0.7574,-0.000002053402
0.7576,-0.000002019767
0.7578,-0.000001986132
0.758,-0.000001952496
0.7582,-0.000001913944
0.7584,-0.000001875392
0.7586,-0.00000183684
0.7588,-0.000001798288
0.759,-0.000001759736
0.7592,-0.000001716287
0.7594,-0.000001672838
0.7596,-0.00000162939
0.7598,-0.000001585941
0.76,-0.000001542492
0.7602,-0.000001494193
0.7604,-0.000001445893
0.7606,-0.000001397593
0.7608,-0.000001349294
0.761,-0.000001300994
0.7612,-0.000001247871
0.7614,-0.000001194747
0.7616,-0.000001141624
0.7618,-0.0000010885
0.762,-0.000001035377
0.7622,-0.0000009774899
0.7624,-0.0000009196031
0.7626,-0.0000008617162
0.7628,-0.0000008038294
0.763,-0.0000007459426
0.7632,-0.0000006833061
0.7634,-0.0000006206696
0.7636,-0.0000005580331
0.7638,-0.0000004953966
0.764,-0.0000004327602
0.7642,-0.0000003654558
0.7644,-0.0000002981515
0.7646,-0.0000002308471
0.7648,-0.0000001635428
0.765,-0.00000009623841
0.7652,-0.00000002426362
0.7654,0.00000004771117
0.7656,0.000000119686
0.7658,0.0000001916607
0.766,0.0000002636355
0.7662,0.0000003401976
0.7664,0.0000004167596
0.7666,0.0000004933216
0.7668,0.0000005698836
0.767,0.0000006464456
0.7672,0.0000007276285
0.7674,0.0000008088115
0.7676,0.0000008899944
0.7678,0.0000009711773
0.768,0.00000105236
0.7682,0.000001138126
0.7684,0.000001223892
0.7686,0.000001309658
0.7688,0.000001395424
0.769,0.000001481189
0.7692,0.000001571531
0.7694,0.000001661872
0.7696,0.000001752214
0.7698,0.000001842555
0.77,0.000001932897
0.7702,0.000002027835
0.7704,0.000002122773
0.7706,0.000002217711
0.7708,0.000002312649
0.771,0.000002407587
0.7712,0.000002507133
0.7714,0.00000260668
0.7716,0.000002706227
0.7718,0.000002805774
0.772,0.00000290532
0.7722,0.000003009548
0.7724,0.000003113776
0.7726,0.000003218004
0.7728,0.000003322232
0.773,0.00000342646
0.7732,0.000003535412
0.7734,0.000003644365
0.7736,0.000003753317
0.7738,0.00000386227
0.774,0.000003971222
0.7742,0.000004084994
0.7744,0.000004198766
0.7746,0.000004312538
0.7748,0.000004426309
0.775,0.000004540081
0.7752,0.000004658727
0.7754,0.000004777373
0.7756,0.000004896019
0.7758,0.000005014665
0.776,0.000005133311
0.7762,0.000005257006
0.7764,0.000005380702
0.7766,0.000005504398
0.7768,0.000005628093
0.777,0.000005751789
0.7772,0.000005880586
0.7774,0.000006009382
0.7776,0.000006138179
0.7778,0.000006266976
0.778,0.000006395773
0.7782,0.000006529877
0.7784,0.00000666398
0.7786,0.000006798084
0.7788,0.000006932187
0.779,0.000007066291
0.7792,0.000007205833
0.7794,0.000007345375
0.7796,0.000007484917
0.7798,0.000007624459
0.78,0.000007764002
0.7802,0.000007909145
0.7804,0.000008054288
0.7806,0.000008199431
0.7808,0.000008344574
0.781,0.000008489717
0.7812,0.00000864066
0.7814,0.000008791603
0.7816,0.000008942546
0.7818,0.000009093489
0.782,0.000009244432
0.7822,0.000009401366
0.7824,0.0000095583
0.7826,0.000009715234
0.7828,0.000009872168
0.783,0.0000100291
0.7832,0.00001019222
0.7834,0.00001035534
0.7836,0.00001051845
0.7838,0.00001068157
0.784,0.00001084469
0.7842,0.00001101418
0.7844,0.00001118368
0.7846,0.00001135318
0.7848,0.00001152267
0.785,0.00001169217
0.7852,0.00001186827
0.7854,0.00001204436
0.7856,0.00001222046
0.7858,0.00001239656
0.786,0.00001257266
0.7862,0.00001275554
0.7864,0.00001293841
0.7866,0.00001312129
0.7868,0.00001330417
0.787,0.00001348705
0.7872,0.00001367694
0.7874,0.00001386683
0.7876,0.00001405672
0.7878,0.00001424661
0.788,0.0000144365
0.7882,0.00001463358
0.7884,0.00001483066
0.7886,0.00001502773
0.7888,0.00001522481
0.789,0.00001542189
0.7892,0.00001562637
0.7894,0.00001583084
0.7896,0.00001603532
0.7898,0.0000162398
0.79,0.00001644428
0.7902,0.00001665632
0.7904,0.00001686835
0.7906,0.00001708039
0.7908,0.00001729243
0.791,0.00001750447
0.7912,0.00001772421
0.7914,0.00001794395
0.7916,0.0000181637
0.7918,0.00001838344
0.792,0.00001860318
0.7922,0.00001883082
0.7924,0.00001905846
0.7926,0.0000192861
0.7928,0.00001951374
0.793,0.00001974138
0.7932,0.000019977
0.7934,0.00002021262
0.7936,0.00002044823
0.7938,0.00002068385
0.794,0.00002091947
0.7942,0.00002116322
0.7944,0.00002140697
0.7946,0.00002165072
0.7948,0.00002189446
0.795,0.00002213821
0.7952,0.00002239016
0.7954,0.00002264211
0.7956,0.00002289405
0.7958,0.000023146
0.796,0.00002339794
0.7962,0.00002365814
0.7964,0.00002391834
0.7966,0.00002417854
0.7968,0.00002443874
0.797,0.00002469894
0.7972,0.00002496744
0.7974,0.00002523594
0.7976,0.00002550445
0.7978,0.00002577295
0.798,0.00002604145
0.7982,0.00002631827
0.7984,0.00002659508
0.7986,0.00002687189
0.7988,0.00002714871
0.799,0.00002742552
0.7992,0.00002771064
0.7994,0.00002799576
0.7996,0.00002828088
0.7998,0.000028566
0.8,0.00002885112
0.8002,0.0000291445
0.8004,0.00002943787
0.8006,0.00002973125
0.8008,0.00003002463
0.801,0.00003031801
0.8012,0.00003061958
0.8014,0.00003092115
0.8016,0.00003122272
0.8018,0.0000315243
0.802,0.00003182587
0.8022,0.00003213553
0.8024,0.0000324452
0.8026,0.00003275487
0.8028,0.00003306454
0.803,0.0000333742
0.8032,0.00003369183
0.8034,0.00003400946
0.8036,0.00003432709
0.8038,0.00003464472
0.804,0.00003496234
0.8042,0.00003528781
0.8044,0.00003561328
0.8046,0.00003593875
0.8048,0.00003626422
0.805,0.00003658969
0.8052,0.00003692282
0.8054,0.00003725596
0.8056,0.0000375891
0.8058,0.00003792223
0.806,0.00003825537
0.8062,0.00003859598
0.8064,0.00003893658
0.8066,0.00003927718
0.8068,0.00003961779
0.807,0.00003995839
0.8072,0.00004030626
0.8074,0.00004065413
0.8076,0.000041002
0.8078,0.00004134987
0.808,0.00004169774
0.8082,0.00004205264
0.8084,0.00004240755
0.8086,0.00004276245
0.8088,0.00004311736
0.809,0.00004347226
0.8092,0.00004383397
0.8094,0.00004419567
0.8096,0.00004455738
0.8098,0.00004491908
0.81,0.00004528079
